,Date,Open,High,Low,Close,Adj Close,Volume
367,2021-08-03,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,199311312
368,2021-08-04,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,204792386
369,2021-08-05,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,223975108
370,2021-08-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,248522840
371,2021-08-07,6.000000212225132e-06,7.999999979801942e-06,6.000000212225132e-06,7.999999979801942e-06,7.999999979801942e-06,734135430
372,2021-08-08,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,923406924
373,2021-08-09,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,7.999999979801942e-06,513264306
374,2021-08-10,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,7.999999979801942e-06,358181887
375,2021-08-11,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,567005556
376,2021-08-12,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,7.999999979801942e-06,447258857
377,2021-08-13,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,405525616
378,2021-08-14,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,633410230
379,2021-08-15,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,9.000000318337698e-06,511338751
